ID,__name__,released,starring,originating from,directed by,produced by,distributed by,edited by,screenwriter,music by
74332,Me and Him,1988,Heiner Lauterbach,United States of America,Doris Dörrie,Bernd Eichinger,Columbia Pictures,Raimund Barthelmes,Warren Leight,Klaus Doldinger
74337,Désirée,1954,Marlon Brando,United States of America,Henry Koster,Julian Blaustein,20th Century Studios,William H. Reynolds,Daniel Taradash,Alex North
74339,Thank God It's Friday,1978,Jeff Goldblum,United States of America,Robert Klane,Lauren Shuler Donner,Columbia Pictures,Richard Halsey,Armyan Bernstein,Giorgio Moroder
74342,"Captain Newman, M.D.",1963,Tony Curtis,United States of America,David Miller,Robert Arthur,Universal Pictures,Alma Macrorie,Phoebe Ephron,Frank Skinner
7437,Connie and Carla,2004,Nia Vardalos,United States of America,Michael Lembeck,Tom Hanks,Universal Pictures,David Finfer,Nia Vardalos,Randy Edelman
74370,The House of the Devil,2009,Dee Wallace,United States of America,Ti West,Larry Fessenden,Netflix,Ti West,Ti West,Jeff Grace
7438,Kill Bill Volume 2,2004,Quentin Tarantino,United States of America,Quentin Tarantino,Lawrence Bender,Netflix,Sally Menke,Quentin Tarantino,Robert Rodriguez
74382,Black Legion,1937,Humphrey Bogart,United States of America,Michael Curtiz,Robert Lord,Warner Bros.,Owen Marks,Abem Finkel,Bernhard Kaun
7439,The Punisher,2004,Thomas Jane,United States of America,Jonathan Hensleigh,Gale Anne Hurd,Netflix,Steven Kemper,Ross Andru,Carlo Siliotto
74416,Fish Tank,2009,Michael Fassbender,United Kingdom,Andrea Arnold,Kees Kasander,iTunes,Nicolas Chaudeurge,Andrea Arnold,Steel Pulse
7442,Young Adam,2003,Ewan McGregor,France,David Mackenzie,Jeremy Thomas,Warner Bros.,Colin Monie,David Mackenzie,David Byrne
7444,13 Going on 30,2004,Brie Larson,United States of America,Gary Winick,Susan Arnold,Columbia Pictures,Susan Littenberg,Josh Goldsmith,Theodore Shapiro
7445,Man on Fire,2004,Mickey Rourke,United States of America,Tony Scott,Tony Scott,Netflix,Christian Wagner,Brian Helgeland,Harry Gregson-Williams
74452,The Wolfman,2010,Hugo Weaving,United States of America,Joe Johnston,Benicio del Toro,Universal Pictures,Dennis Virkler,Curt Siodmak,Danny Elfman
74458,Shutter Island,2010,Mark Ruffalo,United States of America,Martin Scorsese,Martin Scorsese,Netflix,Thelma Schoonmaker,Laeta Kalogridis,Robbie Robertson
7448,Envy,2004,Ben Stiller,United States of America,Barry Levinson,Larry David,DreamWorks,Stu Linder,Steve Adams,Mark Mothersbaugh
74488,Ondine,2009,Colin Farrell,United States of America,Neil Jordan,Neil Jordan,Sony Pictures,Tony Lawson,Neil Jordan,Kjartan Sveinsson
7449,Godsend,2004,Robert De Niro,Canada,Nick Hamm,Cathy Schulman,Netflix,Steve Mirkovich,Mark Bomback,Brian Tyler
7450,Laws of Attraction,2004,Frances Fisher,United Kingdom,Peter Howitt,Pierce Brosnan,Vudu,Tony Lawson,Aline Brosh McKenna,Edward Shearmur
74504,Letters to Father Jacob,2009,Esko Roine,Finland,Klaus Härö,Lasse Saarinen,Netflix,Samu Heikkilä,Klaus Härö,Dani Strömbäck
7451,Mean Girls,2004,Tina Fey,United States of America,Mark Waters,Lorne Michaels,Paramount Pictures,Wendy Greene Bricmont,Tina Fey,Rolfe Kent
74510,The Girl Who Played with Fire,2009,Per Oscarsson,Germany,Daniel Alfredson,Søren Stærmose,Amazon Prime Video,Mattias Morheden,Jonas Frykberg,Jacob Groth
74530,Percy Jackson & the Olympians: The Lightning Thief,2010,Pierce Brosnan,Canada,Chris Columbus,Chris Columbus,Disney+,Peter Honess,Joe Stillman,Christophe Beck
74532,Cop Out,2010,Jason Lee,United States of America,Kevin Smith,Marc E. Platt,Warner Bros.,Kevin Smith,Mark Cullen,Harold Faltermeyer
7454,Van Helsing,2004,Hugh Jackman,United States of America,Stephen Sommers,Stephen Sommers,Netflix,Bob Ducsay,Stephen Sommers,Alan Silvestri
74545,The Ghost Writer,2010,Pierce Brosnan,France,Roman Polanski,Roman Polanski,Pathé Distribution,Hervé de Luze,Roman Polanski,Alexandre Desplat
74547,Darling Lili,1970,Alain Doutey,United States of America,Blake Edwards,Blake Edwards,Paramount Pictures,Peter Zinner,Blake Edwards,Henry Mancini
74575,The Secret of Santa Vittoria,1969,Anna Magnani,Italy,Stanley Kramer,Stanley Kramer,United Artists Corporation,Earle Herdan,William Rose,Ernest Gold
7458,Troy,2004,Eric Bana,United States of America,Wolfgang Petersen,Colin Wilson,Netflix,Peter Honess,David Benioff,James Horner
74588,Caged,1950,Eleanor Parker,United States of America,John Cromwell,Jerry Wald,Warner Bros.,Owen Marks,Virginia Kellogg,Max Steiner
7459,Carandiru,2003,Rodrigo Santoro,Italy,Héctor Babenco,Héctor Babenco,Sony Pictures Classics,Mauro Alice,Antônio Drauzio Varella,André Abujamra
74590,The House on 92nd Street,1945,Lloyd Nolan,United States of America,Henry Hathaway,Louis de Rochemont,20th Century Studios,Harmon Jones,Barré Lyndon,David Buttolph
7460,Coffee and Cigarettes,2003,Cate Blanchett,Japan,Jim Jarmusch,Jim Jarmusch,Netflix,Jay Rabinowitz,Jim Jarmusch,Iggy Pop
74630,Tom Thumb,1958,Peter Sellers,United States of America,George Pal,George Pal,Metro-Goldwyn-Mayer,Frank Clarke,Ladislas Fodor,Douglas Gamley
74647,Motherhood,2009,Jodie Foster,United States of America,Katherine Dieckmann,Christine Vachon,Netflix,Michael R. Miller,Katherine Dieckmann,Joe Henry
74653,Shinjuku Incident,2009,Jackie Chan,Hong Kong,Derek Yee,Jackie Chan,JCE Movies Limited,Kwong Chi-Leung,Derek Yee,Peter Kam
74668,District 13: Ultimatum,2009,Cyril Raffaelli,France,Patrick Alessandrin,Luc Besson,Netflix,Julien Rey,Luc Besson,Charlie Nguyen Kim
74698,Tooth Fairy,2010,Stephen Merchant,United States of America,Michael Lembeck,Jim Piddock,Netflix,David Finfer,Randi Mayem Singer,George S. Clinton
7477,D-Tox,2002,Sylvester Stallone,United States of America,Jim Gillespie,Ric Kidney,Netflix,Tim Alverson,Clinton Howard Swindle,John Powell
7478,Swimming to Cambodia,1987,Spalding Gray,United States of America,Jonathan Demme,Lewis M. Allen,Netflix,Carol Littleton,Spalding Gray,Laurie Anderson
74787,My Name Is Khan,2010,Shah Rukh Khan,United States of America,Karan Johar,Shah Rukh Khan,Netflix,Deepa Bhatia,Shibani Bathija,Shankar Mahadevan
74789,Alice in Wonderland,2010,Johnny Depp,United States of America,Tim Burton,Richard D. Zanuck,Fórum Hungary,Chris Lebenzon,Linda Woolverton,Danny Elfman
7479,Watch on the Rhine,1943,Bette Davis,United States of America,Hal Mohr,Hal B. Wallis,Warner Bros.,Rudi Fehr,Lillian Hellman,Max Steiner
74795,Green Zone,2010,George W. Bush,United States of America,Paul Greengrass,Paul Greengrass,Netflix,Christopher Rouse,Brian Helgeland,John Powell
7480,Under Fire,1983,Nick Nolte,United States of America,Roger Spottiswoode,Jonathan Taplin,Orion Pictures,Mark Conte,Ron Shelton,Jerry Goldsmith
7481,Enemy Mine,1985,Dennis Quaid,United States of America,Wolfgang Petersen,Stephen J. Friedman,20th Century Studios,Hannes Nikel,Barry B. Longyear,Maurice Jarre
74820,The Fall of the Roman Empire,1964,Friedrich von Ledebur,United States of America,Anthony Mann,Samuel Bronston,Paramount Pictures,Robert Lawrence,Philip Yordan,Dimitri Tiomkin
74851,From Paris with Love,2010,Kasia Smutniak,United States of America,Pierre Morel,Luc Besson,Netflix,Frédéric Thoraval,Luc Besson,David Buckley
74857,Strategic Air Command,1955,James Stewart,United States of America,Anthony Mann,Samuel J. Briskin,Paramount Pictures,Eda Warren,Valentine Davies,Victor Young
7486,Happy Together,1997,Tony Leung,Hong Kong,Wong Kar-wai,Wong Kar-wai,Kino International,William Chang,Wong Kar-wai,Danny Chung
74886,Taras Bulba,1962,Christine Kaufmann,United States of America,J. Lee Thompson,Harold Hecht,United Artists Corporation,Folmar Blangsted,Nikolai Gogol,Franz Waxman
7489,The Nasty Girl,1990,Ottfried Fischer,Germany,Michael Verhoeven,Senta Berger,Miramax,Barbara Hennings,Michael Verhoeven,Lydie Auvray
7490,Entre Nous,1983,Patrick Bauchau,France,Diane Kurys,Ariel Zeitoun,Gaumont Film Company,Joële van Effenterre,Diane Kurys,Luis Bacalov
7492,Martin,1977,Tom Savini,United States of America,George A. Romero,Richard P. Rubinstein,Netflix,George A. Romero,George A. Romero,Donald Rubinstein
7493,The Three Faces of Eve,1957,Lee J. Cobb,United States of America,Nunnally Johnson,Nunnally Johnson,20th Century Studios,Marjorie Fowler,Nunnally Johnson,Robert E. Dolan
74937,Two-Minute Warning,1976,Gena Rowlands,United States of America,Larry Peerce,Edward S. Feldman,Universal Pictures,Walter Hannemann,Edward Hume,Charles Fox
74944,Brooklyn's Finest,2010,Richard Gere,United States of America,Antoine Fuqua,Joe Napolitano,Netflix,Barbara Tulliver,Michael C. Martin,Marcelo Zarvos
74948,Harry Brown,2009,Michael Caine,United Kingdom,Daniel Barber,Matthew Vaughn,Lionsgate,Joe Walker,Gary Young,Martin Phipps
74967,The Mysteries of Pittsburgh,2008,Nick Nolte,United States of America,Rawson Marshall Thurber,Michael London,Netflix,Barbara Tulliver,Rawson Marshall Thurber,Theodore Shapiro
750,Dr. Strangelove,1964,Peter Sellers,United States of America,Stanley Kubrick,Stanley Kubrick,Columbia Pictures,Anthony Harvey,Stanley Kubrick,Laurie Johnson
7523,Desperate Hours,1990,Anthony Hopkins,United States of America,Michael Cimino,Dino De Laurentiis,Metro-Goldwyn-Mayer,Christopher Rouse,Joseph Hayes,David Mansfield
755,Kim,1950,Errol Flynn,United States of America,Victor Saville,Leon Gordon,Metro-Goldwyn-Mayer,George Boemler,Rudyard Kipling,André Previn
7562,Dobermann,1997,Monica Bellucci,France,Jan Kounen,Frédérique Dumas,Medusa Film,Bénédicte Brunet,Joël Houssin,François Roy
7569,You Only Live Twice,1967,Sean Connery,United States of America,Lewis Gilbert,Albert R. Broccoli,Netflix,Peter R. Hunt,Roald Dahl,John Barry
7570,Octopussy,1983,Eva Rueber-Staier,United States of America,John Glen,Albert R. Broccoli,InterCom,Peter Davies,Michael G. Wilson,John Barry
7573,Never Say Never Again,1983,Sean Connery,United States of America,Irvin Kershner,Jack Schwartzman,Warner Bros.,Robert Lawrence,Dick Clement,Michel Legrand
7574,Maborosi,1995,Makiko Esumi,Japan,Hirokazu Koreeda,Naoe Gōzu,Netflix,Tomoyo Ōshima,Teru Miyamoto,Chen Ming-chang
7578,Midnight,1939,Francis Lederer,United States of America,Mitchell Leisen,Arthur Hornblow,Paramount Pictures,Doane Harrison,Billy Wilder,Friedrich Hollaender
7579,Pride and Prejudice,1940,Greer Garson,United States of America,Robert Z. Leonard,Hunt Stromberg,Metro-Goldwyn-Mayer,Robert J. Kern,Aldous Huxley,Herbert Stothart
7580,The Man in the Gray Flannel Suit,1956,Gregory Peck,United States of America,Nunnally Johnson,Darryl F. Zanuck,20th Century Studios,Dorothy Spencer,Nunnally Johnson,Bernard Herrmann
7581,The Fountainhead,1949,Gary Cooper,United States of America,King Vidor,Henry Blanke,Warner Bros.,David Weisbart,Ayn Rand,Max Steiner
7582,Old Acquaintance,1943,Bette Davis,United States of America,Vincent Sherman,Henry Blanke,Warner Bros.,Terry O. Morse,Edmund Goulding,Franz Waxman
75820,I Was a Communist for the FBI,1951,Paul Picerni,United States of America,Gordon Douglas,Bryan Foy,Warner Bros.,Folmar Blangsted,Crane Wilbur,William Lava
75825,The Card Player,2004,Liam Cunningham,Italy,Dario Argento,Dario Argento,Netflix,Walter Fasano,Dario Argento,Claudio Simonetti
7583,In This Our Life,1942,Bette Davis,United States of America,John Huston,Hal B. Wallis,Warner Bros.,William Holmes,John Huston,Max Steiner
75831,The Hollywood Revue of 1929,1929,Bessie Love,United States of America,Charles Reisner,Irving Thalberg,Metro-Goldwyn-Mayer,William S. Gray,Al Boasberg,Gus Edwards
7584,Woman of the Year,1942,Spencer Tracy,United States of America,George Stevens,Joseph L. Mankiewicz,Metro-Goldwyn-Mayer,Frank Sullivan,Michael Kanin,Franz Waxman
7585,Summertime,1955,David Lean,United States of America,David Lean,Alexander Korda,United Artists Corporation,Peter Taylor,David Lean,Alessandro Cicognini
7586,Soldier of Orange,1977,Jeroen Krabbé,Belgium,Paul Verhoeven,Rob Houwer,Netflix,Jane Seitz,Paul Verhoeven,Rogier van Otterloo
75940,The Seventh Veil,1945,James Mason,United Kingdom,Compton Bennett,Sydney Box,General Film Distributors,Gordon Hales,Muriel Box,Benjamin Frankel
75947,Mondo cane,1962,Rossano Brazzi,Italy,Paolo Cavara,Angelo Rizzoli,Netflix,Gualtiero Jacopetti,Paolo Cavara,Riz Ortolani
75950,The Egyptian,1954,Peter Ustinov,United States of America,Michael Curtiz,Darryl F. Zanuck,20th Century Studios,Barbara McLean,Mika Waltari,Bernard Herrmann
75983,North Face,2008,Florian Lukas,Switzerland,Philipp Stölzl,Benjamin Herrmann,Netflix,Sven Budelmann,Christoph Silber,Christian Kolonovits
75985,Repo Men,2010,Alice Braga,Canada,Miguel Sapochnik,Scott Stuber,Universal Pictures,Richard Francis-Bruce,Garrett Lerner,Marco Beltrami
75990,The Apprenticeship of Duddy Kravitz,1974,Randy Quaid,Canada,Ted Kotcheff,Toronto Star,Paramount Pictures,Thom Noble,Lionel Chetwynd,Stanley Myers
75992,The Brothers Karamazov,1958,Maria Schell,United States of America,Richard Brooks,Pandro S. Berman,Metro-Goldwyn-Mayer,John Dunning,Julius J. Epstein,Bronisław Kaper
75994,The Buccaneer,1958,Charlton Heston,United States of America,Anthony Quinn,Henry Wilcoxon,Paramount Pictures,Archie Marshek,Jeanie MacPherson,Elmer Bernstein
760,Stalingrad,1993,Dana Vávrová,Germany,Joseph Vilsmaier,Günter Rohrbach,InterCom,Hannes Nikel,Joseph Vilsmaier,Enjott Schneider
76077,Hot Tub Time Machine,2010,John Cusack,United States of America,Steve Pink,John Cusack,Metro-Goldwyn-Mayer,George Folsey,Sean Anders,Christophe Beck
76079,Chloe,2009,Liam Neeson,Canada,Atom Egoyan,Jason Reitman,Netflix,Susan Shipton,Erin Cressida Wilson,Mychael Danna
761,The Phantom,1996,Catherine Zeta-Jones,United States of America,Simon Wincer,Alan Ladd Jr.,Paramount Pictures,O. Nicholas Brown,Jeffrey Boam,David Newman
7614,Oklahoma!,1955,Gloria Grahame,United States of America,Fred Zinnemann,Arthur Hornblow,RKO Pictures,George Boemler,Sonya Levien,Richard Rodgers
76158,Air Doll,2009,Bae Doona,Japan,Hirokazu Koreeda,Hirokazu Koreeda,Asmik Ace Entertainment,Hirokazu Koreeda,Hirokazu Koreeda,World's End Girlfriend
7616,Body Double,1984,Melanie Griffith,United States of America,Brian De Palma,Brian De Palma,Columbia Pictures,Gerald B. Greenberg,Brian De Palma,Pino Donaggio
76175,Clash of the Titans,2010,Sam Worthington,United States of America,Louis Leterrier,Richard D. Zanuck,Warner Bros.,Martin Walsh,Travis Beacham,Ramin Djawadi
7618,Chaplin,1992,Adolf Hitler,United States of America,Richard Attenborough,Richard Attenborough,TriStar Pictures,Anne V. Coates,William Goldman,John Barry
7619,The Miracle Worker,1962,Andrew Prine,United States of America,Arthur Penn,Fred Coe,United Artists Corporation,Aram Avakian,William Gibson,Laurence Rosenthal
762,Striptease,1996,Demi Moore,United States of America,Andrew Bergman,Andrew Bergman,Columbia Pictures,Anne V. Coates,Andrew Bergman,Howard Shore
7624,School Ties,1992,Chris O'Donnell,United States of America,Robert Mandel,Sherry Lansing,Paramount Pictures,Jacqueline Cambas,Dick Wolf,Maurice Jarre
76241,Shakti: The Power,2002,Shah Rukh Khan,India,Krishna Vamsi,Sridevi,Netflix,Shirish Kunder,Krishna Vamsi,Anu Malik
76251,Kick-Ass,2010,Chloë Grace Moretz,United States of America,Matthew Vaughn,Matthew Vaughn,InterCom,Eddie Hamilton,Matthew Vaughn,Marius de Vries
76269,Chalte Chalte,2003,Shah Rukh Khan,India,Aziz Mirza,Shah Rukh Khan,Netflix,Amitabh Shukla,Robin Bhatt,Aadesh Shrivastava
76277,The Hanging Tree,1959,Karl Malden,United States of America,Karl Malden,Richard Shepherd,Warner Bros.,Owen Marks,Wendell Mayes,Jerry Livingston
76279,Cain and Mabel,1936,Paul Panzer,United States of America,Lloyd Bacon,Hal B. Wallis,Warner Bros.,William Holmes,H. C. Witwer,Al Dubin
76293,Date Night,2010,Tina Fey,United States of America,Shawn Levy,Shawn Levy,20th Century Studios,Dean Zimmerman,Josh Klausner,Christophe Beck
763,The Last of the High Kings,1996,Christina Ricci,Republic of Ireland,David Keating,Gabriel Byrne,Netflix,Ray Lovejoy,Gabriel Byrne,Michael Convertino
7636,Raising Cain,1992,Gabrielle Carteris,United States of America,Brian De Palma,Gale Anne Hurd,Universal Pictures,Robert Dalva,Brian De Palma,Pino Donaggio
7638,Buck Privates,1941,Lou Costello,United States of America,Arthur Lubin,Alex Gottlieb,Universal Pictures,Philip Cahn,Arthur T. Horman,Charles Previn
7647,Noises Off,1992,Carol Burnett,United States of America,Peter Bogdanovich,Frank Marshall,Netflix,Tariq Anwar,Marty Kaplan,Roy Budd
765,Jack,1996,Jennifer Lopez,United States of America,Francis Ford Coppola,Francis Ford Coppola,Netflix,Barry Malkin,James DeMonaco,Michael Kamen
76692,The Virgin Queen,1955,Dan O'Herlihy,United States of America,Henry Koster,Charles Brackett,Netflix,Robert L. Simpson,Harry Brown,Franz Waxman
76720,Movie Crazy,1932,Harold Lloyd,United States of America,Harold Lloyd,Harold Lloyd,Paramount Pictures,Bernard W. Burton,Harold Lloyd,Alfred Newman
76722,The Oklahoma Kid,1939,Humphrey Bogart,United States of America,Lloyd Bacon,Hal B. Wallis,Warner Bros.,Owen Marks,Norman Reilly Raine,Max Steiner
76763,The Runaways,2010,Michael Shannon,United States of America,Floria Sigismondi,Joan Jett,Netflix,Richard Chew,Floria Sigismondi,Living Things
76776,Pigsty,1969,Marco Ferreri,Italy,Pier Paolo Pasolini,Gian Vittorio Baldi,New Line Cinema,Nino Baragli,Pier Paolo Pasolini,Benedetto Ghiglia
76816,Daisy,2006,Jun Ji-hyun,South Korea,Andrew Lau,Jeong Hun-tak,SHOWBOX Co.,Kim Sang-bum,Kwak Jae-yong,Shigeru Umebayashi
76827,Trench Road,2004,Tiina Lymi,Finland,Veikko Aaltonen,Lasse Saarinen,SF Film,Kimmo Kohtamäki,Veikko Aaltonen,Mauri Sumén
76860,Razorback,1984,Don Smith,Australia,Russell Mulcahy,Hal and Jim McElroy,Warner Bros.,William M. Anderson,Everett De Roche,Iva Davies
7697,The Prince and the Showgirl,1957,Marilyn Monroe,United States of America,Laurence Olivier,Milton H. Greene,Warner Bros.,Jack Harris,Terence Rattigan,Richard Addinsell
7700,The Wages of Fear,1953,Peter van Eyck,Italy,Henri-Georges Clouzot,Henri-Georges Clouzot,Netflix,Henri Rust,Henri-Georges Clouzot,Georges Auric
7702,The Bells of St. Mary's,1945,Bing Crosby,United States of America,Leo McCarey,Leo McCarey,RKO Pictures,Harry Marker,Dudley Nichols,Robert E. Dolan
7704,The Delta Force,1986,Hanna Schygulla,United States of America,Menahem Golan,Joseph Barbera,The Cannon Group,Alain Jakubowicz,Menahem Golan,Alan Silvestri
7705,Pat and Mike,1952,Charles Bronson,United States of America,George Cukor,Lawrence Weingarten,Netflix,George Boemler,Ruth Gordon,David Raksin
7707,"He Said, She Said",1991,Sharon Stone,United States of America,Ken Kwapis,Frank Mancuso,Paramount Pictures,Sidney Levin,Brian Hohlfeld,Miles Goodman
7713,Cat People,1942,Simone Simon,United States of America,Jacques Tourneur,Val Lewton,RKO Pictures,Mark Robson,DeWitt Bodeen,Roy Webb
7714,Camelot,1967,Richard Harris,United States of America,Joshua Logan,Jack Warner,Warner Bros.-Seven Arts,Folmar Blangsted,T. H. White,Frederick Loewe
77143,Caesar and Cleopatra,1945,Ernest Thesiger,United Kingdom,Gabriel Pascal,Gabriel Pascal,Netflix,Frederick Wilson,George Bernard Shaw,Georges Auric
77149,When Dinosaurs Ruled the Earth,1970,Patrick Allen,United States of America,Val Guest,Aida Young,Warner Bros.,Peter Curran,J. G. Ballard,Mario Nascimbene
7716,The Lonely Guy,1984,Steve Martin,United States of America,Arthur Hiller,Arthur Hiller,Universal Pictures,Raja Gosnell,Neil Simon,Jerry Goldsmith
