ID,__name__,released,starring,originating from,directed by,produced by,distributed by,edited by,screenwriter,music by
8385,Lover Come Back,1961,Doris Day,United States of America,Delbert Mann,Robert Arthur,"Universal Pictures, Netflix",Marjorie Fowler,"Paul Henning, Stanley Shapiro",Frank De Vol
8391,Big Wednesday,1978,Steve Kanaly,United States of America,John Milius,Buzz Feitshans,Warner Bros.,Carroll Timothy O'Meara,John Milius,Basil Poledouris
83910,The Dilemma,2011,Jennifer Connelly,United States of America,Ron Howard,"Vince Vaughn, Ron Howard, Brian Grazer","Universal Pictures, Netflix",Daniel P. Hanley,Allan Loeb,Hans Zimmer
83916,Blues in the Night,1941,Elia Kazan,United States of America,Anatole Litvak,Hal B. Wallis,"Warner Bros., Netflix",Owen Marks,Robert Rossen,Heinz Eric Roemheld
83918,The Gorgeous Hussy,1936,Joan Crawford,United States of America,Clarence Brown,"Joseph L. Mankiewicz, Clarence Brown",Metro-Goldwyn-Mayer,Blanche Sewell,Stephen Morehouse Avery,Herbert Stothart
83920,Pete 'n' Tillie,1972,Walter Matthau,United States of America,Martin Ritt,Julius J. Epstein,"Universal Pictures, Netflix",Frank Bracht,Julius J. Epstein,John Williams
83923,Wicked Little Things,2006,Chloë Grace Moretz,United States of America,J. S. Cardone,Boaz Davidson,"Sony Pictures, Netflix",Alain Jakubowicz,Jace Anderson,Tim Jones
8395,The Last of Sheila,1973,James Coburn,United States of America,Herbert Ross,Herbert Ross,"Warner Bros., Netflix, Vudu",Edward Warschilka,"Stephen Sondheim, Anthony Perkins",Billy Goldenberg
83969,Down Argentine Way,1940,Charles Judels,United States of America,Irving Cummings,Darryl F. Zanuck,"20th Century Studios, Netflix",Barbara McLean,"Karl Tunberg, Darrell Ware",Cyril J. Mockridge
8398,Star!,1968,Julie Andrews,United States of America,Robert Wise,Saul Chaplin,20th Century Studios,William H. Reynolds,William Fairchild,Lennie Hayton
8399,We're Not Married!,1952,Marilyn Monroe,United States of America,Edmund Goulding,Nunnally Johnson,"20th Century Studios, Netflix",Louis R. Loeffler,Nunnally Johnson,Cyril J. Mockridge
8400,Wish You Were Here,1987,Emily Lloyd,United Kingdom,David Leland,Sarah Radclyffe,"Netflix, Atlantic Entertainment Group",George Akers,David Leland,Stanley Myers
8401,The Adventures of Sherlock Holmes,1939,Ida Lupino,United States of America,Alfred L. Werker,Darryl F. Zanuck,"20th Century Studios, Netflix",Robert Bischoff,"William Gillette, Edwin Blum",Robert Russell Bennett
8404,The Hound of the Baskervilles,1939,John Carradine,United States of America,Sidney Lanfield,Gene Markey,"Netflix, 20th Century Studios",Robert Simpson,Ernest Pascal,David Buttolph
84047,Eight Miles High,2007,Matthias Schweighöfer,Germany,Achim Bornhak,Dietmar Güntsche,Netflix,Peter Przygodda,"Olaf Kraemer, Martin Ritzenhoff",Alexander Hacke
8407,The Molly Maguires,1970,Sean Connery,United States of America,Martin Ritt,Martin Ritt,"Paramount Pictures, Netflix",Frank Bracht,Walter Bernstein,Henry Mancini
84092,Decision at Sundown,1957,Randolph Scott,United States of America,Budd Boetticher,Harry Joe Brown,"Columbia Pictures, Netflix",Al Clark,Charles Lang,Heinz Eric Roemheld
84098,Phone Call from a Stranger,1952,Bette Davis,United States of America,Jean Negulesco,Nunnally Johnson,"20th Century Studios, Netflix",Hugh S. Fowler,Nunnally Johnson,Franz Waxman
84118,BirdWatchers,2008,Claudio Santamaria,"Italy, Brazil",Marco Bechis,"Marco Bechis, Caio Gullane","Netflix, 01 Distribution",Jacopo Quadri,"Marco Bechis, Luiz Bolognesi",Andrea Guerra
84122,History Is Made at Night,1937,Charles Boyer,United States of America,Frank Borzage,Walter Wanger,United Artists Corporation,Margaret Clancey,Gene Towne,Alfred Newman
84125,Monte Carlo,1930,ZaSu Pitts,United States of America,Ernst Lubitsch,Ernst Lubitsch,"Paramount Pictures, Netflix",Merrill G. White,Ernest Vajda,W. Franke Harling
84133,Short Night of Glass Dolls,1971,Mario Adorf,"Italy, Germany",Aldo Lado,Enzo Doria,Netflix,Mario Morra,Aldo Lado,Ennio Morricone
84150,The Prowler,1951,Evelyn Keyes,United States of America,Joseph Losey,Sam Spiegel,United Artists Corporation,Paul Weatherwax,"Dalton Trumbo, Hugo Butler",Lyn Murray
84152,Limitless,2011,Robert De Niro,United States of America,Neil Burger,"Ryan Kavanaugh, Leslie Dixon","Netflix, Relativity Media",Tracy Adams,"Leslie Dixon, Alan Glynn",Paul Leonard-Morgan
84156,Happy People: A Year in the Taiga,2010,Werner Herzog,Germany,Werner Herzog,"Klaus Badelt, Carl Woebcken, Timur Bekmambetov, Werner Herzog, Christoph Fisser",Netflix,Joe Bini,Werner Herzog,Klaus Badelt
8420,Possessed,1947,Joan Crawford,United States of America,Curtis Bernhardt,Jerry Wald,"Warner Bros., Netflix",Rudi Fehr,Ranald MacDougall,Franz Waxman
8421,Dying of Laughter,1999,Sancho Gracia,Spain,Álex de la Iglesia,Andrés Vicente Gómez,Netflix,Teresa Font,"Álex de la Iglesia, Jorge Guerricaechevarría",Roque Baños
8422,Kings Row,1942,Ilka Grüning,United States of America,Sam Wood,Hal B. Wallis,"Warner Bros., Netflix",Ralph Dawson,Casey Robinson,Erich Wolfgang Korngold
84228,The Girl by the Lake,2007,Valeria Golino,"Norway, Italy",Andrea Molaioli,Nicola Giuliano,Medusa Film,Giogiò Franchini,Sandro Petraglia,Teho Teardo
8424,The Divorcee,1930,Norma Shearer,United States of America,Robert Z. Leonard,"Robert Z. Leonard, Irving Thalberg","Metro-Goldwyn-Mayer, Netflix",Hugh Wynn,"John Meehan, Nick Grinde, Zelda Sears",Jack Yellen
84242,Welcome to the Rileys,2010,Kristen Stewart,"United Kingdom, United States of America",Jake Scott,"Ridley Scott, Tony Scott, Scott Bloom","Samuel Goldwyn Films, Netflix",Nicolas Gaster,Ken Hixon,Marc Streitenfeld
84248,The Organizer,1963,Marcello Mastroianni,"Italy, France",Mario Monicelli,Franco Cristaldi,Netflix,Ruggero Mastroianni,"Furio Scarpelli, Mario Monicelli, Agenore Incrocci",Carlo Rustichelli
84250,Christmas Holiday,1944,Gladys George,United States of America,"Felix Jackson, Robert Siodmak",Felix Jackson,Universal Pictures,Ted J. Kent,"Herman J. Mankiewicz, William Somerset Maugham",Hans J. Salter
84252,Back Street,1961,John Gavin,United States of America,David Miller,Ross Hunter,Universal Pictures,Milton Carruth,"Eleanore Griffin, William Ludwig",Frank Skinner
84258,Up in Arms,1944,Danny Kaye,United States of America,Elliott Nugent,Samuel Goldwyn,RKO Pictures,Daniel Mandell,"Don Hartman, Allen Boretz",Louis Forbes
84291,Torch Song,1953,Joan Crawford,United States of America,Charles Walters,"Sidney Franklin, Charles Schnee","Metro-Goldwyn-Mayer, Netflix",Albert Akst,"Jan Lustig, John Michael Hayes",Adolph Deutsch
84296,Princess O'Rourke,1943,Olivia de Havilland,United States of America,Norman Krasna,Hal B. Wallis,"Warner Bros., Netflix",Warren Low,Norman Krasna,Friedrich Hollaender
84298,Trial,1955,Dorothy McGuire,United States of America,Mark Robson,Charles Schnee,Metro-Goldwyn-Mayer,Albert Akst,Don Mankiewicz,Daniele Amfitheatrof
84300,The Whisperers,1967,Margaret Tyzack,United Kingdom,Bryan Forbes,Michael Laughlin,"Netflix, Ilya Lopert",Anthony Harvey,Bryan Forbes,John Barry
84334,"Rich, Young and Pretty",1951,Danielle Darrieux,United States of America,Norman Taurog,Joe Pasternak,Loews Cineplex Entertainment,Gene Ruggiero,Sidney Sheldon,Sammy Cahn
84372,The Rains of Ranchipur,1955,Richard Burton,United States of America,Jean Negulesco,Frank Ross,20th Century Studios,Dorothy Spencer,Merle Miller,Hugo Friedhofer
84374,No Strings Attached,2011,Natalie Portman,United States of America,Ivan Reitman,Ivan Reitman,"Netflix, UIP-Dunafilm",Dana E. Glauberman,Elizabeth Meriwether,John Debney
84392,The Lincoln Lawyer,2011,Matthew McConaughey,United States of America,Brad Furman,"Scott Steindorff, Sidney Kimmel, Richard S. Wright, Gary Lucchesi, Tom Rosenberg","Lionsgate, Netflix",Jeff McEvoy,John Romano,Cliff Martinez
84395,The Rite,2011,Maria Grazia Cucinotta,"Hungary, United States of America, Italy",Mikael Håfström,Tripp Vinson,"Warner Bros., Netflix",Peter Boyle,Michael Petroni,Alex Heffes
8446,Sands of Iwo Jima,1949,William P. Murphy,United States of America,Allan Dwan,Edmund Grainger,"Republic Pictures, Netflix",Richard L. Van Enger,"James Edward Grant, Harry Brown",Victor Young
84498,Lucky Lady,1975,Liza Minnelli,United States of America,Stanley Donen,Michael Gruskoff,"Netflix, 20th Century Studios","Peter Boita, George Hively","Gloria Katz, Willard Huyck",Ralph Burns
8450,Anthony Adverse,1936,Olivia de Havilland,United States of America,"Michael Curtiz, Mervyn LeRoy","Jack Warner, Hal B. Wallis","Warner Bros., Netflix",Ralph Dawson,Sheridan Gibney,Erich Wolfgang Korngold
8451,Blackboard Jungle,1955,Sidney Poitier,United States of America,Richard Brooks,Pandro S. Berman,"Metro-Goldwyn-Mayer, Netflix",Ferris Webster,"Ed McBain, Richard Brooks",Max C. Freedman
84510,"Belphegor, Phantom of the Louvre",2001,Julie Christie,France,Jean-Paul Salomé,Alain Sarde,"Netflix, 01 Distribution",Sylvie Landra,"Jean-Paul Salomé, Danièle Thompson, Jérôme Tonnerre",Bruno Coulais
84523,Kill!,1968,Atsuo Nakamura,Japan,Kihachi Okamoto,Tomoyuki Tanaka,Toho,Yoshitami Kuroiwa,Shūgorō Yamamoto,Masaru Sato
8456,Investigation of a Citizen Above Suspicion,1970,Florinda Bolkan,Italy,Elio Petri,Marina Cicogna,"Netflix, Euro International Film, Vudu",Ruggero Mastroianni,"Ugo Pirro, Elio Petri",Ennio Morricone
84570,Country Strong,2010,Gwyneth Paltrow,United States of America,Shana Feste,Tobey Maguire,"Netflix, Screen Gems",Carol Littleton,Shana Feste,Michael Brook
8458,To Each His Own,1946,Olivia de Havilland,United States of America,Mitchell Leisen,Charles Brackett,"Paramount Pictures, Netflix",Alma Macrorie,Charles Brackett,Victor Young
8459,The Heiress,1949,Vanessa Brown,United States of America,William Wyler,William Wyler,"Paramount Pictures, Netflix",William Hornbeck,Henry James,Aaron Copland
8460,State Fair,1945,Jeanne Crain,United States of America,Walter Lang,William Perlberg,"20th Century Studios, Netflix","J. Watson Webb, Jr.","Oscar Hammerstein II, Sonya Levien, Paul Green",Cyril J. Mockridge
84601,Unknown,2011,Liam Neeson,"France, Japan, United States of America, Germany, United Kingdom",Jaume Collet-Serra,"Joel Silver, Leonard Goldberg",Warner Bros.,Tim Alverson,"Anthony Peckham, Karl Gajdusek, Stephen Cornwell, Oliver Butcher",John Ottman
8461,Dragon Seed,1944,Turhan Bey,United States of America,"Jack Conway, Andrew Marton, Harold S. Bucquet",Pandro S. Berman,"Metro-Goldwyn-Mayer, Netflix",Harold F. Kress,"Jane Murfin, Marguerite Roberts",Herbert Stothart
8463,Johnny Belinda,1948,Jane Wyman,United States of America,Jean Negulesco,Jerry Wald,"Warner Bros., Netflix",David Weisbart,Irma von Cube,Max Steiner
84639,Saps at Sea,1940,Ben Turpin,United States of America,Gordon Douglas,"Hal Roach, United Artists Corporation","iTunes, United Artists Corporation",William H. Ziegler,"Stan Laurel, Felix Adler, Harry Langdon, Gilbert Pratt, Charley Rogers",Marvin Hatley
84643,Allegheny Uprising,1939,John Wayne,United States of America,William A. Seiter,P. J. Wolfson,"Netflix, Vudu",George Crone,P. J. Wolfson,Anthony Collins
84646,All the Brothers Were Valiant,1953,Ann Blyth,United States of America,Richard Thorpe,Pandro S. Berman,"Metro-Goldwyn-Mayer, Loews Cineplex Entertainment",Ferris Webster,Harry Brown,Miklós Rózsa
8465,Johnny Eager,1942,Robert Taylor,United States of America,Mervyn LeRoy,John W. Considine Jr.,"Metro-Goldwyn-Mayer, Netflix",Albert Akst,James Edward Grant,Bronisław Kaper
84665,Pepe,1960,Judy Garland,United States of America,George Sidney,George Sidney,Columbia Pictures,Viola Lawrence,"Sonya Levien, Dorothy Kingsley, Claude Binyon",Johnny Green
84667,When Ladies Meet,1941,Joan Crawford,United States of America,Robert Z. Leonard,Orville O. Dull,Metro-Goldwyn-Mayer,Robert J. Kern,Anita Loos,Bronisław Kaper
84669,Lloyd's of London,1936,George Sanders,United States of America,Henry King,"Darryl F. Zanuck, Kenneth Macgowan",20th Century Studios,Barbara McLean,"Ernest Pascal, Walter Ferris",Reginald Hazeltine Bassett
84680,My Foolish Heart,1949,Susan Hayward,United States of America,Mark Robson,Samuel Goldwyn,"RKO Pictures, Netflix",Daniel Mandell,"Philip G. Epstein, Julius J. Epstein",Victor Young
84686,Trader Horn,1931,Olive Carey,United States of America,W. S. Van Dyke,Irving Thalberg,Metro-Goldwyn-Mayer,Ben Lewis,"Dale Van Every, Richard Schayer",William Axt
8469,None but the Lonely Heart,1944,Cary Grant,United States of America,Clifford Odets,David Hempstead,"RKO Pictures, Netflix",Roland Gross,Clifford Odets,Hanns Eisler
84691,Rage in Heaven,1941,Ingrid Bergman,United States of America,W. S. Van Dyke,Gottfried Reinhardt,Metro-Goldwyn-Mayer,Harold F. Kress,"Christopher Isherwood, Robert Thoeren",Bronisław Kaper
84696,Burke & Hare,2010,Stephen Merchant,United Kingdom,John Landis,"Paul Brett, Barnaby Thompson","Netflix, Entertainment Film Distributors",Mark Everson,Nick Moorcroft,"Ben Foster, Joby Talbot"
84732,Vanishing on 7th Street,2010,Hayden Christensen,United States of America,Brad Anderson,Tove Christensen,"Netflix, Magnolia Pictures",Jeffrey John Wolf,Anthony Jaswinski,Lucas Vidal
8477,La Jetée,1962,Jacques Ledoux,France,Chris Marker,Anatole Dauman,Netflix,Jean Ravel,Chris Marker,Trevor Duncan
84772,Paul,2011,Bill Hader,"United States of America, United Kingdom",Greg Mottola,"Tim Bevan, Nira Park, Eric Fellner","Universal Pictures, Netflix",Chris Dickens,"Simon Pegg, Nick Frost",David Arnold
84775,Submarino,2010,Jakob Cedergren,"Sweden, Denmark",Thomas Vinterberg,Morten Kaufmann,Sandrew Metronome,Valdís Óskarsdóttir,"Thomas Vinterberg, Tobias Lindholm",Kristian Eidnes Andersen
84777,All the Colors of the Dark,1972,Marina Malfatti,"Italy, Spain",Sergio Martino,"Mino Loy, Luciano Martino",Netflix,Eugenio Alabiso,"Ernesto Gastaldi, Sauro Scavolini",Bruno Nicolai
84781,The Notorious Landlady,1962,Jack Lemmon,United States of America,Richard Quine,Richard Quine,Netflix,Charles Nelson,"Blake Edwards, Margery Sharp, Larry Gelbart",George Duning
8480,The King of Kings,1927,Joseph Schildkraut,United States of America,"Cecil B. DeMille, Frank Urson, Arthur Rosson",Cecil B. DeMille,Pathé,Anne Bauchens,Jeanie MacPherson,William Axt
8481,Northwest Passage,1940,Spencer Tracy,United States of America,"King Vidor, Jack Conway, W. S. Van Dyke",Hunt Stromberg,Loews Cineplex Entertainment,Conrad A. Nervig,"Bruno Frank, King Vidor, Jane Murfin, Kenneth Roberts, Frances Marion, Conrad Richter, Laurence Stallings, Sidney Howard, Noel Langley, Robert E. Sherwood, Talbot Jennings",Herbert Stothart
8482,The Picture of Dorian Gray,1945,Angela Lansbury,United States of America,Albert Lewin,Pandro S. Berman,"Metro-Goldwyn-Mayer, Netflix",Ferris Webster,Albert Lewin,Herbert Stothart
8485,Samsara,2001,Jampa Kalsang Tamang,"Italy, Switzerland, Germany, France, India",Pan Nalin,Domenico Procacci,Fandango,Isabel Meier,Pan Nalin,Cyril Morin
84855,Desert Flower,2009,Liya Kebede,"France, United Kingdom, Germany, Austria",Sherry Hormann,Peter Herrmann,Netflix,Clara Fabry,Sherry Hormann,Martin Todsharow
8486,Bachelor Mother,1939,Ginger Rogers,United States of America,Garson Kanin,Buddy DeSylva,RKO Pictures,Henry Berman,Norman Krasna,Roy Webb
8487,Please Don't Eat the Daisies,1960,David Niven,United States of America,Charles Walters,Joe Pasternak,Metro-Goldwyn-Mayer,"John McSweeney, Jr.",Isobel Lennart,David Rose
84884,Die Feuerzangenbowle,1944,Heinz Rühmann,Germany,Helmut Weiss,Heinz Rühmann,Universum Film AG,Helmuth Schönnenbeck,Heinrich Spoerl,Werner Bochmann
84890,Incantato,2003,Sandra Milo,Italy,Pupi Avati,Antonio Avati,01 Distribution,Amedeo Salfa,Pupi Avati,Riz Ortolani
8491,White Heat,1949,Margaret Wycherly,United States of America,Raoul Walsh,Louis F. Edelman,"Warner Bros., Netflix",Owen Marks,"Ivan Goff, Virginia Kellogg, Ben Roberts",Max Steiner
8492,Scrooge,1951,Hermione Baddeley,United Kingdom,Brian Desmond Hurst,Brian Desmond Hurst,Netflix,Clive Donner,Noel Langley,Richard Addinsell
8494,The Cincinnati Kid,1965,Karl Malden,United States of America,Norman Jewison,Martin Ransohoff,"Metro-Goldwyn-Mayer, Netflix",Hal Ashby,"Ring Lardner, Terry Southern",Lalo Schifrin
84950,Take Me Home Tonight,2011,Anna Faris,"United States of America, Germany",Michael Dowse,Ryan Kavanaugh,"Netflix, Relativity Media",Lee Haxall,Topher Grace,Trevor Horn
84954,The Adjustment Bureau,2011,Michael Bloomberg,United States of America,George Nolfi,"George Nolfi, Chris Moore","Universal Pictures, Vudu, Netflix",Jay Rabinowitz,George Nolfi,Thomas Newman
84983,Edge of Darkness,1943,Errol Flynn,United States of America,Lewis Milestone,Henry Blanke,"Warner Bros., Netflix",David Weisbart,Robert Rossen,Franz Waxman
84985,The Magus,1968,John Fowles,United Kingdom,Guy Green,Jud Kinberg,"Netflix, 20th Century Studios",Max Benedict,John Fowles,John Dankworth
8499,Pretty Baby,1978,Brooke Shields,United States of America,Louis Malle,Louis Malle,Paramount Pictures,Suzanne Fenn,Polly Platt,Jelly Roll Morton
85007,Happythankyoumoreplease,2010,Zoe Kazan,United States of America,Josh Radnor,Austin Stark,"Netflix, Anchor Bay Entertainment",Michael R. Miller,Josh Radnor,Jaymay
85012,O Pagador de Promessas,1962,Norma Bengell,Brazil,Anselmo Duarte,Anselmo Duarte,"Embrafilme, Cinedistri",Carlos Coimbra,Anselmo Duarte,Gabriel Migliori
85014,Autumn Leaves,1956,Joan Crawford,United States of America,Robert Aldrich,William Goetz,Columbia Pictures,Michael Luciano,Hugo Butler,Hans J. Salter
8502,Show Boat,1951,Agnes Moorehead,United States of America,George Sidney,"Arthur Freed, Roger Edens","Metro-Goldwyn-Mayer, Netflix",John Dunning,"George Wells, John Lee Mahin",Jerome Kern
85025,The Eagle,2011,Mark Strong,"United States of America, United Kingdom",Kevin Macdonald,Duncan Kenworthy,"Netflix, Fórum Hungary",Justine Wright,"Jeremy Brock, Rosemary Sutcliff",Atli Örvarsson
8503,Ivanhoe,1952,Carl Jaffe,United States of America,Richard Thorpe,Pandro S. Berman,"Metro-Goldwyn-Mayer, Netflix",Frank Clarke,"Noel Langley, Marguerite Roberts, Æneas MacKenzie",Miklós Rózsa
851,Basquiat,1996,David Bowie,United States of America,Julian Schnabel,"Joseph Allen, Peter M. Brant, Lech Majewski","Netflix, Miramax",Michael Berenbaum,"Lech Majewski, Julian Schnabel",John Cale
8511,The Immigrant,1917,Charlie Chaplin,United States of America,Charlie Chaplin,Charlie Chaplin,Mutual Film,Charlie Chaplin,"Charlie Chaplin, Vincent P. Bryan",Charlie Chaplin
85131,Battle: Los Angeles,2011,Joey King,United States of America,Jonathan Liebesman,"Neal H. Moritz, Jeffrey Chernov","Columbia Pictures, Netflix",Christian Wagner,Christopher Bertolini,Brian Tyler
85133,Night of the Eagle,1962,Janet Blair,United Kingdom,Sidney Hayers,"Samuel Z. Arkoff, Albert Fennell","Netflix, Anglo-Amalgamated",Ralph Sheldon,"Fritz Leiber, Richard Matheson, George Baxt, Charles Beaumont",William Alwyn
